date,timestamp,hour,doy,DNI,DHI,delta,alpha,b,eot,tc,lst,noon,hra,beam,diffuse,power
02/07/1996,1996-02-07 17:00:00,17,38,915,51,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 15:06:13,1996-02-07 12:00:00,0.812548276123343,605.380796723708,41.81065,0.000647191446723708
02/07/1996,1996-02-07 18:00:00,18,38,822,38,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 16:06:13,1996-02-07 12:00:00,1.07434766392249,376.701701527437,31.1530333333333,0.000407854734860771
02/07/1996,1996-02-07 19:00:00,19,38,469,31,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 17:06:13,1996-02-07 12:00:00,1.33614705172164,104.915365676575,25.4143166666667,0.000130329682343242
02/07/1996,1996-02-07 20:00:00,20,38,61,1,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 18:06:13,1996-02-07 12:00:00,1.59794643952079,0,0.819816666666667,8.19816666666667e-07
02/07/1996,1996-02-07 21:00:00,21,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 19:06:13,1996-02-07 12:00:00,1.85974582731994,0,0,0
02/07/1996,1996-02-07 22:00:00,22,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 20:06:13,1996-02-07 12:00:00,2.12154521511909,0,0,0
02/07/1996,1996-02-07 23:00:00,23,38,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 21:06:13,1996-02-07 12:00:00,2.38334460291824,0,0,0
02/07/1996,1996-02-08 00:00:00,0,39,0,0,-0.276036088452578,0.728697602042998,-0.740210871804718,-14.3776525093666,-53.7776525093666,1996-02-07 22:06:13,1996-02-07 12:00:00,2.64514399071739,0,0,0
02/07/1996,1996-02-08 01:00:00,1,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-07 23:06:09,1996-02-07 12:00:00,2.90664090610329,0,0,0
02/08/1996,1996-02-08 02:00:00,2,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 00:06:09,1996-02-08 12:00:00,-3.11474501327715,0,0,0
02/08/1996,1996-02-08 03:00:00,3,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 01:06:09,1996-02-08 12:00:00,-2.852945625478,0,0,0
02/08/1996,1996-02-08 04:00:00,4,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 02:06:09,1996-02-08 12:00:00,-2.59114623767885,0,0,0
02/08/1996,1996-02-08 05:00:00,5,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 03:06:09,1996-02-08 12:00:00,-2.3293468498797,0,0,0
02/08/1996,1996-02-08 06:00:00,6,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 04:06:09,1996-02-08 12:00:00,-2.06754746208055,0,0,0
02/08/1996,1996-02-08 07:00:00,7,39,0,0,-0.270793624410657,0.733940066084918,-0.722996665483678,-14.446974080662,-53.846974080662,1996-02-08 05:06:09,1996-02-08 12:00:00,-1.8057480742814,0,0,0
