Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 09/17  17:00:00,1.99257798357,0.0305689907594,0.0,0.0,0.443450827637,0.137547829537,0.580998657173,0.137547829537,0.121651799635,0.0262070242644,0.454299388857,0.443805552365,0.348971561272
 09/17  18:00:00,2.19251574284,0.0331886975413,0.0,0.0,0.422429010392,0.132767800616,0.555196811008,0.132767800616,0.225924782131,0.0486701903713,0.416394015259,0.48183887916,0.417847064912
 09/17  19:00:00,2.28697062116,0.0342572621497,0.0,0.0,0.370907893538,0.11791559559,0.488823489129,0.11791559559,0.4127472257,0.0889166998882,0.348977049664,0.497352472985,0.433509683796
 09/17  20:00:00,2.42032117792,0.0354349812073,0.0,0.0,0.322778086673,0.103867545928,0.426645632601,0.103867545928,0.616948406742,0.132907067563,0.316662375189,0.514450788759,0.396062907062
 09/17  21:00:00,2.2092801391,0.0346077053815,0.0,0.0,0.259559101826,0.0843535197084,0.343912621535,0.0843535197084,0.573501363896,0.123547422169,0.302601602849,0.502440264508,0.346632864147
 09/17  22:00:00,1.73035400307,0.0299485338901,0.0,0.0,0.178254230806,0.058537441799,0.236791672605,0.058537441799,0.430126042838,0.0926605752077,0.244764602777,0.434797659176,0.274569450462
 09/17  23:00:00,1.26094510171,0.0260247186883,0.0,0.0,0.108889511,0.0359414643766,0.144830975376,0.0359414643766,0.299784834635,0.0645816047026,0.162483910071,0.377831075402,0.19478870152
 09/17  24:00:00,0.790602846593,0.0215264063852,0.0,0.0,0.0476171249393,0.0157802675318,0.0633973924711,0.0157802675318,0.152064729627,0.032758793202,0.104489735199,0.312523849786,0.108724346309
 09/18  01:00:00,0.567185654713,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0912388696423,0.0196552724888,0.0834923761498,0.287752143518,0.0684029929145
 09/18  02:00:00,0.506611376778,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0716845669617,0.284415886781,0.0599375076529
 09/18  03:00:00,0.49738358211,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0641951005342,0.280412378698,0.0622026874962
 09/18  04:00:00,0.52311686864,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0735359875481,0.269819763559,0.0891877021508
 09/18  05:00:00,0.691999851412,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0651706120685,0.014039480104,0.0853631352956,0.301097170464,0.209685453481
 09/18  06:00:00,1.08166330518,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.135604734988,0.347888171192,0.433667575096
 09/18  07:00:00,1.38244413564,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.230269486415,0.0496061549106,0.208909382217,0.369657246397,0.492357865702
 09/18  08:00:00,1.30503671319,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.191167147854,0.0411824740563,0.269481251481,0.312523849786,0.474037990008
 09/18  09:00:00,1.15181960315,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0955835739269,0.0205912370282,0.330413434083,0.265983068313,0.422604289803
 09/18  10:00:00,1.08839584509,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.346380073072,0.272238549693,0.363361790783
 09/18  11:00:00,1.05079331873,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.36061507566,0.272321956112,0.311440855418
 09/18  12:00:00,1.25728807452,0.0184413569513,0.0,0.0,0.200816867755,0.0611487383221,0.261965606077,0.0611487383221,0.0738600206377,0.0159114108989,0.350008238641,0.267734603099,0.271164195163
 09/18  13:00:00,1.37152319024,0.0190790487337,0.0,0.0,0.323523509838,0.0971121677732,0.420635677611,0.0971121677732,0.0738600206377,0.0159114108989,0.319023623067,0.276992715543,0.248455742487
 09/18  14:00:00,1.48007010261,0.0201533583131,0.0,0.0,0.431397276646,0.130389638553,0.561786915199,0.130389638553,0.0738600206377,0.0159114108989,0.294229243714,0.292589715786,0.225048796371
 09/18  15:00:00,1.5415571096,0.0212736276606,0.0,0.0,0.457583478173,0.13902911405,0.596612592222,0.13902911405,0.0738600206377,0.0159114108989,0.301025880583,0.308853967376,0.228649237886
 09/18  16:00:00,1.58675256219,0.0251629730363,0.0,0.0,0.386165145109,0.118130489479,0.504295634588,0.118130489479,0.082549461073,0.01778334341,0.34261694473,0.36532011264,0.257543065748
 09/18  17:00:00,1.68778257239,0.0305689907594,0.0,0.0,0.25942584557,0.0802779363664,0.339703781936,0.0802779363664,0.121651799635,0.0262070242644,0.418947458642,0.443805552365,0.320822955544
 09/18  18:00:00,1.74089476282,0.0331886975413,0.0,0.0,0.133361560314,0.0417842240455,0.175145784359,0.0417842240455,0.225924782131,0.0486701903713,0.382083699719,0.48183887916,0.380587427081
 09/18  19:00:00,1.81968806086,0.0342572621497,0.0,0.0,0.0743479191899,0.0235357586761,0.097883677866,0.0235357586761,0.4127472257,0.0889166998882,0.314732295471,0.497352472985,0.391411688946
 09/18  20:00:00,1.92458595193,0.0354349812073,0.0,0.0,0.00437639800465,0.00139349473215,0.00576989273679,0.00139349473215,0.616948406742,0.132907067563,0.281807004861,0.514450788759,0.35605879127
 09/18  21:00:00,1.79667835156,0.0346077053815,0.0,0.0,0.0,0.0,0.0,0.0,0.573501363896,0.123547422169,0.266994745381,0.502440264508,0.31355055561
 09/18  22:00:00,1.65888150386,0.0299485338901,0.0,0.0,0.166362456965,0.0534746058718,0.219837062836,0.0534746058718,0.430126042838,0.0926605752077,0.216471390852,0.434797659176,0.248344772947
 09/18  23:00:00,1.25382419787,0.0260247186883,0.0,0.0,0.128278814561,0.0414402109536,0.169719025515,0.0414402109536,0.299784834635,0.0645816047026,0.146949064735,0.377831075402,0.17831459288
 09/18  24:00:00,0.800526391025,0.0215264063852,0.0,0.0,0.0648469483623,0.0210568563984,0.0859038047607,0.0210568563984,0.152064729627,0.032758793202,0.0979160521221,0.312523849786,0.102715161527
 09/19  01:00:00,0.599829505868,0.0198201499944,0.0,0.0,0.0248941760451,0.0081242981016,0.0330184741467,0.0081242981016,0.0912388696423,0.0196552724888,0.0834923761498,0.287752143518,0.0680283699225
 09/19  02:00:00,0.505798109936,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0716845669617,0.284415886781,0.0591242408106
 09/19  03:00:00,0.49692961017,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0641951005342,0.280412378698,0.0617487155562
 09/19  04:00:00,0.522814605548,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0735359875481,0.269819763559,0.0888854390582
 09/19  05:00:00,0.692299902955,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0651706120685,0.014039480104,0.0853631352956,0.301097170464,0.209985505024
 09/19  06:00:00,1.08310026644,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.135604734988,0.347888171192,0.435104536357
 09/19  07:00:00,1.38392032723,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.230269486415,0.0496061549106,0.208909382217,0.369657246397,0.493834057289
 09/19  08:00:00,1.31581473385,0.0215264063852,0.0,0.0,0.00731771739654,0.00239399032092,0.00971170771746,0.00239399032092,0.191167147854,0.0411824740563,0.269481251481,0.312523849786,0.475104302954
 09/19  09:00:00,1.20422027208,0.01832071256,0.0,0.0,0.0388903585762,0.0125644396371,0.0514547982133,0.0125644396371,0.0955835739269,0.0205912370282,0.330413434083,0.265983068313,0.423550160514
 09/19  10:00:00,1.18656119075,0.018751585386,0.0,0.0,0.0736526525737,0.0235016355447,0.0971542881184,0.0235016355447,0.0738600206377,0.0159114108989,0.346380073072,0.272238549693,0.364372848326
 09/19  11:00:00,1.27085318766,0.018757330357,0.0,0.0,0.165660848684,0.0531289489429,0.218789797627,0.0531289489429,0.0738600206377,0.0159114108989,0.36061507566,0.272321956112,0.312710926722
 09/19  12:00:00,1.30410239827,0.0184413569513,0.0,0.0,0.232623657196,0.0748837869194,0.307507444116,0.0748837869194,0.0738600206377,0.0159114108989,0.350008238641,0.267734603099,0.272436680877
 09/19  13:00:00,1.32572774291,0.0190790487337,0.0,0.0,0.282356673066,0.0913417477908,0.373698420856,0.0913417477908,0.0738600206377,0.0159114108989,0.319023623067,0.276992715543,0.249597551911
 09/19  14:00:00,1.31350379728,0.0201533583131,0.0,0.0,0.297342278007,0.0968609801174,0.394203258124,0.0968609801174,0.0738600206377,0.0159114108989,0.294229243714,0.292589715786,0.226066148119
 09/19  15:00:00,1.32508931022,0.0212736276606,0.0,0.0,0.285569755758,0.0935467747202,0.379116530478,0.0935467747202,0.0738600206377,0.0159114108989,0.301025880583,0.308853967376,0.229677500248
 09/19  16:00:00,1.41872873754,0.0251629730363,0.0,0.0,0.252043612282,0.0830547145324,0.335098326814,0.0830547145324,0.082549461073,0.01778334341,0.34261694473,0.36532011264,0.258716548868
 09/19  17:00:00,1.52568608997,0.0305689907594,0.0,0.0,0.132468021179,0.0436668387416,0.17613485992,0.0436668387416,0.121651799635,0.0262070242644,0.418947458642,0.443805552365,0.322295395141
 09/19  18:00:00,1.77515212302,0.0331886975413,0.0,0.0,0.156148791587,0.051516684704,0.207665476291,0.051516684704,0.225924782131,0.0486701903713,0.382083699719,0.48183887916,0.38232509535
 09/19  19:00:00,1.87607603169,0.0342572621497,0.0,0.0,0.114640859944,0.0378640711315,0.152504931076,0.0378640711315,0.4127472257,0.0889166998882,0.314732295471,0.497352472985,0.39317840657
 09/19  20:00:00,2.01286927701,0.0354349812073,0.0,0.0,0.0694692797211,0.0229700243144,0.0924393040355,0.0229700243144,0.616948406742,0.132907067563,0.281807004861,0.514450788759,0.357672705052
 09/19  21:00:00,1.80848584359,0.0346077053815,0.0,0.0,0.00792733849837,0.00262578659934,0.0105531250977,0.00262578659934,0.573501363896,0.123547422169,0.266994745381,0.502440264508,0.314804922541
 09/19  22:00:00,1.44031481202,0.0299485338901,0.0,0.0,0.0,0.0,0.0,0.0,0.430126042838,0.0926605752077,0.216471390852,0.434797659176,0.249615143942
 09/19  23:00:00,1.08562808585,0.0260247186883,0.0,0.0,0.0,0.0,0.0,0.0,0.299784834635,0.0645816047026,0.146949064735,0.377831075402,0.179837506376
 09/19  24:00:00,0.716109781141,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.152064729627,0.032758793202,0.0979160521221,0.312523849786,0.104202356404
 09/20  01:00:00,0.569185391404,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0912388696423,0.0196552724888,0.0834923761498,0.287752143518,0.070402729605
 09/20  02:00:00,0.508497592771,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0716845669617,0.284415886781,0.0618237236457
 09/20  03:00:00,0.499667750725,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0641951005342,0.280412378698,0.0644868561113
 09/20  04:00:00,0.526033901413,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0735359875481,0.269819763559,0.0921047349236
 09/20  05:00:00,0.696070253142,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0651706120685,0.014039480104,0.0853631352956,0.301097170464,0.21375585521
 09/20  06:00:00,1.08811307485,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.135604734988,0.347888171192,0.440117344766
 09/20  07:00:00,1.38923786413,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.230269486415,0.0496061549106,0.208909382217,0.369657246397,0.499151594188
 09/20  08:00:00,1.31144276202,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.191167147854,0.0411824740563,0.269481251481,0.312523849786,0.480444038838
 09/20  09:00:00,1.15769300744,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0955835739269,0.0205912370282,0.330413434083,0.265983068313,0.428477694087
 09/20  10:00:00,1.09395996642,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.346380073072,0.272238549693,0.368925912119
 09/20  11:00:00,1.05582027476,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.36061507566,0.272321956112,0.316467811452
 09/20  12:00:00,0.999623003343,0.0184413569513,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.350008238641,0.267734603099,0.275464730066
 09/20  13:00:00,0.95470281532,0.0190790487337,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.319023623067,0.276992715543,0.252271045173
 09/20  14:00:00,0.921808420775,0.0201533583131,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.294229243714,0.292589715786,0.228574029739
 09/20  15:00:00,0.948271935753,0.0212736276606,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.301025880583,0.308853967376,0.231976656258
 09/20  16:00:00,1.08610381189,0.0251629730363,0.0,0.0,0.0,0.0,0.0,0.0,0.082549461073,0.01778334341,0.34261694473,0.36532011264,0.261189950038
 09/20  17:00:00,1.35258967905,0.0305689907594,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.418947458642,0.443805552365,0.325333844141
 09/20  18:00:00,1.57066083003,0.0331886975413,0.0,0.0,0.0,0.0,0.0,0.0,0.225924782131,0.0486701903713,0.382083699719,0.48183887916,0.385499278651
 09/20  19:00:00,1.72685345315,0.0342572621497,0.0,0.0,0.0,0.0,0.0,0.0,0.4127472257,0.0889166998882,0.314732295471,0.497352472985,0.396460759104
 09/20  20:00:00,1.92355363053,0.0354349812073,0.0,0.0,0.0,0.0,0.0,0.0,0.616948406742,0.132907067563,0.281807004861,0.514450788759,0.360796362602
 09/20  21:00:00,1.80090262726,0.0346077053815,0.0,0.0,0.0,0.0,0.0,0.0,0.573501363896,0.123547422169,0.266994745381,0.502440264508,0.317774831304
 09/20  22:00:00,1.44276346298,0.0299485338901,0.0,0.0,0.0,0.0,0.0,0.0,0.430126042838,0.0926605752077,0.216471390852,0.434797659176,0.252063794908
 09/20  23:00:00,1.08727864982,0.0260247186883,0.0,0.0,0.0,0.0,0.0,0.0,0.299784834635,0.0645816047026,0.146949064735,0.377831075402,0.181488070343
 09/20  24:00:00,0.717200487408,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.152064729627,0.032758793202,0.0979160521221,0.312523849786,0.105293062672
 09/21  01:00:00,0.5692388678,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0912388696423,0.0196552724888,0.0834923761498,0.287752143518,0.070456206001
 09/21  02:00:00,0.508173424096,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0716845669617,0.284415886781,0.0614995549714
 09/21  03:00:00,0.499151693837,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0641951005342,0.280412378698,0.0639707992237
 09/21  04:00:00,0.525255012627,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0735359875481,0.269819763559,0.0913258461376
 09/21  05:00:00,0.695957187413,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0651706120685,0.014039480104,0.0853631352956,0.301097170464,0.213642789481
 09/21  06:00:00,1.08891694875,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.135604734988,0.347888171192,0.440921218675
 09/21  07:00:00,1.39032383212,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.230269486415,0.0496061549106,0.208909382217,0.369657246397,0.500237562179
 09/21  08:00:00,1.31235885693,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.191167147854,0.0411824740563,0.269481251481,0.312523849786,0.481360133751
 09/21  09:00:00,1.15854701468,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0955835739269,0.0205912370282,0.330413434083,0.265983068313,0.429331701327
 09/21  10:00:00,1.09462395832,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.346380073072,0.272238549693,0.369589904022
 09/21  11:00:00,1.05645234969,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.36061507566,0.272321956112,0.317099886384
 09/21  12:00:00,1.00013657846,0.0184413569513,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.350008238641,0.267734603099,0.275978305187
 09/21  13:00:00,0.955154663179,0.0190790487337,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.319023623067,0.276992715543,0.252722893033
 09/21  14:00:00,0.922032940275,0.0201533583131,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.294229243714,0.292589715786,0.228798549239
 09/21  15:00:00,0.948490547469,0.0212736276606,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.301025880583,0.308853967376,0.232195267973
 09/21  16:00:00,1.08892635358,0.0251629730363,0.0,0.0,0.00204086084742,0.000658833102006,0.00269969394943,0.000658833102006,0.082549461073,0.01778334341,0.34261694473,0.36532011264,0.261312797778
 09/21  17:00:00,1.35267099138,0.0305689907594,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.418947458642,0.443805552365,0.325415156477
 09/21  18:00:00,1.63884455745,0.0331886975413,0.0,0.0,0.0511595138726,0.016619728926,0.0677792427986,0.016619728926,0.225924782131,0.0486701903713,0.382083699719,0.48183887916,0.385903763267
 09/21  19:00:00,1.81233043821,0.0342572621497,0.0,0.0,0.0641932367746,0.0209388838764,0.085132120651,0.0209388838764,0.4127472257,0.0889166998882,0.314732295471,0.497352472985,0.39680562352
 09/21  20:00:00,2.03409897754,0.0354349812073,0.0,0.0,0.083255931644,0.0271092428573,0.110365174501,0.0271092428573,0.616948406742,0.132907067563,0.281807004861,0.514450788759,0.360976535113
 09/21  21:00:00,1.90869383849,0.0346077053815,0.0,0.0,0.0813925339392,0.0264645197287,0.107857053668,0.0264645197287,0.573501363896,0.123547422169,0.266994745381,0.502440264508,0.317708988868
 09/21  22:00:00,1.52528926592,0.0299485338901,0.0,0.0,0.0626941262727,0.0203296632825,0.0830237895552,0.0203296632825,0.430126042838,0.0926605752077,0.216471390852,0.434797659176,0.251565808289
 09/21  23:00:00,1.12736051732,0.0260247186883,0.0,0.0,0.0309906108523,0.0100799908397,0.0410706016921,0.0100799908397,0.299784834635,0.0645816047026,0.146949064735,0.377831075402,0.180499336155
 09/21  24:00:00,0.71565950253,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.152064729627,0.032758793202,0.0979160521221,0.312523849786,0.103752077793
 09/22  01:00:00,0.567381879384,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0912388696423,0.0196552724888,0.0834923761498,0.287752143518,0.0685992175854
 09/22  02:00:00,0.506349121723,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0716845669617,0.284415886781,0.0596752525977
 09/22  03:00:00,0.497641545846,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0641951005342,0.280412378698,0.0624606512323
 09/22  04:00:00,0.523966322052,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0735359875481,0.269819763559,0.0900371555628
 09/22  05:00:00,0.695270184756,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0651706120685,0.014039480104,0.0853631352956,0.301097170464,0.212955786825
 09/22  06:00:00,1.0894881844,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.135604734988,0.347888171192,0.441492454318
 09/22  07:00:00,1.39114824921,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.230269486415,0.0496061549106,0.208909382217,0.369657246397,0.50106197927
 09/22  08:00:00,1.31324184928,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.191167147854,0.0411824740563,0.269481251481,0.312523849786,0.482243126104
 09/22  09:00:00,1.15926561499,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0955835739269,0.0205912370282,0.330413434083,0.265983068313,0.430050301641
 09/22  10:00:00,1.09517695175,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.346380073072,0.272238549693,0.370142897447
 09/22  11:00:00,1.05709905768,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.36061507566,0.272321956112,0.317746594369
 09/22  12:00:00,1.00079515671,0.0184413569513,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.350008238641,0.267734603099,0.276636883432
 09/22  13:00:00,0.955712096284,0.0190790487337,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.319023623067,0.276992715543,0.253280326138
 09/22  14:00:00,0.92733601165,0.0201533583131,0.0,0.0,0.0036441262854,0.00120805518683,0.00485218147223,0.00120805518683,0.0738600206377,0.0159114108989,0.294229243714,0.292589715786,0.229249439142
 09/22  15:00:00,0.973001493725,0.0212736276606,0.0,0.0,0.0179135809626,0.00593470470773,0.0238482856703,0.00593470470773,0.0738600206377,0.0159114108989,0.301025880583,0.308853967376,0.232857928559
 09/22  16:00:00,1.13939469782,0.0251629730363,0.0,0.0,0.0391947665048,0.0129388697609,0.0521336362657,0.0129388697609,0.082549461073,0.01778334341,0.34261694473,0.36532011264,0.262347199704
 09/22  17:00:00,1.35415771184,0.0305689907594,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.418947458642,0.443805552365,0.326901876932
 09/22  18:00:00,1.64199488367,0.0331886975413,0.0,0.0,0.0519344237257,0.0171862363681,0.0691206600938,0.0171862363681,0.225924782131,0.0486701903713,0.382083699719,0.48183887916,0.387712672197
 09/22  19:00:00,1.79498735109,0.0342572621497,0.0,0.0,0.0495633630338,0.016370690196,0.0659340532298,0.016370690196,0.4127472257,0.0889166998882,0.314732295471,0.497352472985,0.398660603821
 09/22  20:00:00,1.99758239981,0.0354349812073,0.0,0.0,0.0542472370514,0.0179120468733,0.0721592839247,0.0179120468733,0.616948406742,0.132907067563,0.281807004861,0.514450788759,0.362665847963
 09/22  21:00:00,1.85808117849,0.0346077053815,0.0,0.0,0.0419181785558,0.0138416207038,0.0557597992596,0.0138416207038,0.573501363896,0.123547422169,0.266994745381,0.502440264508,0.31919358328
 09/22  22:00:00,1.44381318346,0.0299485338901,0.0,0.0,0.0,0.0,0.0,0.0,0.430126042838,0.0926605752077,0.216471390852,0.434797659176,0.253113515386
 09/22  23:00:00,1.08840066483,0.0260247186883,0.0,0.0,0.0,0.0,0.0,0.0,0.299784834635,0.0645816047026,0.146949064735,0.377831075402,0.182610085356
 09/22  24:00:00,0.716715002526,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.152064729627,0.032758793202,0.0979160521221,0.312523849786,0.104807577789
 09/23  01:00:00,0.575899072925,0.0198201499944,0.0,0.0,0.0,0.0,0.0,0.0,0.0912388696423,0.0196552724888,0.0874394002251,0.287752143518,0.0731693870509
 09/23  02:00:00,0.512806676895,0.0195903511539,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0742958053889,0.284415886781,0.063521569343
 09/23  03:00:00,0.503114389928,0.0193145925452,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0655605047062,0.280412378698,0.0665680911426
 09/23  04:00:00,0.533792728739,0.0185849812266,0.0,0.0,0.0,0.0,0.0,0.0,0.0608258998173,0.0131035155646,0.0762071431636,0.269819763559,0.0971924066342
 09/23  05:00:00,0.718201751388,0.0207393453564,0.0,0.0,0.0,0.0,0.0,0.0,0.0651706120685,0.014039480104,0.0894598278958,0.301097170464,0.231790660857
 09/23  06:00:00,1.14158692189,0.0239622740947,0.0,0.0,0.0,0.0,0.0,0.0,0.121651799635,0.0262070242644,0.146230247206,0.347888171192,0.482965679592
 09/23  07:00:00,1.4619584294,0.025461711529,0.0,0.0,0.0,0.0,0.0,0.0,0.230269486415,0.0496061549106,0.230070744137,0.369657246397,0.550710797539
 09/23  08:00:00,1.39654684035,0.0215264063852,0.0,0.0,0.0,0.0,0.0,0.0,0.191167147854,0.0411824740563,0.301918552373,0.312523849786,0.533110816277
 09/23  09:00:00,1.25045157167,0.01832071256,0.0,0.0,0.0,0.0,0.0,0.0,0.0955835739269,0.0205912370282,0.375444492549,0.265983068313,0.476205199855
 09/23  10:00:00,1.18532547938,0.018751585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.397296302362,0.272238549693,0.409375195791
 09/23  11:00:00,1.14172553716,0.018757330357,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.413103835179,0.272321956112,0.349884314333
 09/23  12:00:00,1.07610290124,0.0184413569513,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.397818744732,0.267734603099,0.304134121872
 09/23  13:00:00,1.02290829501,0.0190790487337,0.0,0.0,0.0,0.0,0.0,0.0,0.0738600206377,0.0159114108989,0.362611655582,0.276992715543,0.276888492348
 09/23  14:00:00,1.02513916729,0.0201533583131,0.0,0.0,0.0317350157906,0.0104211090463,0.0421561248368,0.0104211090463,0.0738600206377,0.0159114108989,0.333354815889,0.292589715786,0.250623079238
 09/23  15:00:00,1.10100346438,0.0212736276606,0.0,0.0,0.0703502854672,0.0231014266203,0.0934517120876,0.0231014266203,0.0738600206377,0.0159114108989,0.338084853439,0.308853967376,0.254197499946
 09/23  16:00:00,1.26810366441,0.0251629730363,0.0,0.0,0.0892615373957,0.0293220710872,0.118583608483,0.0293220710872,0.082549461073,0.01778334341,0.378534863978,0.36532011264,0.288688274828
 09/23  17:00:00,1.45642115506,0.0305689907594,0.0,0.0,0.026138818758,0.0086376149536,0.0347764337116,0.0086376149536,0.121651799635,0.0262070242644,0.454299388857,0.443805552365,0.359036956228
 09/23  18:00:00,1.76515994897,0.0331886975413,0.0,0.0,0.0870756886044,0.0287959569044,0.115871645509,0.0287959569044,0.225924782131,0.0486701903713,0.416394015259,0.48183887916,0.429816436538
 09/23  19:00:00,1.90721313234,0.0342572621497,0.0,0.0,0.072685473098,0.024065332249,0.096750805347,0.024065332249,0.4127472257,0.0889166998882,0.348977049664,0.497352472985,0.445824878753
 09/23  20:00:00,2.0712824731,0.0354349812073,0.0,0.0,0.0498163630992,0.0165076051316,0.0663239682308,0.0165076051316,0.616948406742,0.132907067563,0.316662375189,0.514450788759,0.407345866619
 09/23  21:00:00,1.88775066943,0.0346077053815,0.0,0.0,0.00939309765258,0.0031160218711,0.0125091195237,0.0031160218711,0.573501363896,0.123547422169,0.302601602849,0.502440264508,0.356506896489
